camera,psnr,ssim,lpips
0,23.557369232177734,0.8014320135116577,0.22197669744491577
1,24.40558624267578,0.8165765404701233,0.2114977240562439
2,25.283836364746094,0.8509051203727722,0.1679673194885254
3,24.530696868896484,0.819747269153595,0.19642043113708496
4,24.733509063720703,0.8234331607818604,0.20011597871780396
5,25.551589965820312,0.8455429673194885,0.18261942267417908
6,24.451444625854492,0.8316031694412231,0.18882352113723755
7,24.147464752197266,0.8384866118431091,0.18574583530426025
8,24.031896591186523,0.8317541480064392,0.1854412853717804
9,25.04047393798828,0.8492377996444702,0.1727200150489807
10,24.662921905517578,0.8198768496513367,0.20139962434768677
11,25.502836227416992,0.8633688688278198,0.16200347244739532
12,27.810270309448242,0.8567287921905518,0.19197458028793335
13,25.89317512512207,0.864250898361206,0.16260772943496704
14,25.980024337768555,0.8692678213119507,0.1536155790090561
15,26.019203186035156,0.8649895191192627,0.15408632159233093
16,26.740768432617188,0.8858169913291931,0.1346965730190277
17,26.98398208618164,0.885057806968689,0.1398385465145111
18,27.592544555664062,0.8940148949623108,0.12770316004753113
19,28.192567825317383,0.8958196640014648,0.13121284544467926
20,28.10331153869629,0.896547794342041,0.12540656328201294
21,28.506471633911133,0.9088394045829773,0.11659131944179535
22,27.664661407470703,0.8996139764785767,0.1294543445110321
23,27.12508201599121,0.8938818573951721,0.1304272562265396
24,26.478479385375977,0.8769487142562866,0.14280417561531067
25,25.920692443847656,0.8652878403663635,0.15471845865249634
26,25.607492446899414,0.8642081022262573,0.15702390670776367
27,24.97568130493164,0.8649893999099731,0.1635807305574417
28,24.93146514892578,0.8701955080032349,0.1530916392803192
29,24.370304107666016,0.8627498149871826,0.1592472344636917
30,24.872114181518555,0.8589761257171631,0.16737493872642517
31,24.767627716064453,0.8648184537887573,0.15863217413425446
32,25.65976905822754,0.8690342903137207,0.15806986391544342
33,26.52619171142578,0.8685659766197205,0.15769310295581818
34,26.65963363647461,0.8750317096710205,0.15094543993473053
35,27.041366577148438,0.8759959936141968,0.1516987681388855
36,26.595394134521484,0.8599197268486023,0.17335914075374603
37,26.73271369934082,0.8611758351325989,0.17201967537403107
38,25.573150634765625,0.8345664143562317,0.18555691838264465
39,26.629335403442383,0.8575943112373352,0.1796586811542511
40,26.252328872680664,0.8590367436408997,0.17556962370872498
41,25.54639434814453,0.8547893166542053,0.18693701922893524
42,25.201854705810547,0.8637586236000061,0.18101482093334198
43,24.160554885864258,0.8663253784179688,0.17586317658424377
44,23.516468048095703,0.8500288128852844,0.18741412460803986
45,25.42083740234375,0.8615521192550659,0.17917075753211975
46,27.878868103027344,0.8780834674835205,0.17091521620750427
47,27.35214614868164,0.8752536773681641,0.16849364340305328
48,26.53428840637207,0.77469801902771,0.25815632939338684
49,28.249622344970703,0.8345829844474792,0.20347465574741364
50,28.801441192626953,0.8845050930976868,0.1446952223777771
51,27.627117156982422,0.8775505423545837,0.15253719687461853
52,25.94424057006836,0.8714628219604492,0.1472993791103363
53,25.563697814941406,0.8750736713409424,0.14783737063407898
54,26.69191551208496,0.8902677893638611,0.13333481550216675
55,26.973556518554688,0.8842358589172363,0.13747039437294006
56,27.181583404541016,0.8851174712181091,0.13978391885757446
57,27.288101196289062,0.8781861066818237,0.14168253540992737
58,27.441650390625,0.8810722827911377,0.14325019717216492
59,27.82855224609375,0.8913756012916565,0.13727156817913055
60,27.14379119873047,0.8830426335334778,0.14119680225849152
61,27.43911361694336,0.8961589932441711,0.13238117098808289
62,27.58588981628418,0.8839043974876404,0.13936962187290192
63,27.484710693359375,0.8762107491493225,0.14922569692134857
64,26.317556381225586,0.8526681065559387,0.1789734959602356
65,24.156044006347656,0.8233657479286194,0.19519765675067902
66,21.674196243286133,0.7948627471923828,0.2347501963376999
67,27.066429138183594,0.8312820196151733,0.2214924395084381
68,27.2464656829834,0.8291895985603333,0.2204202562570572
69,27.6027889251709,0.8340666890144348,0.2223624587059021
70,28.322603225708008,0.8604835271835327,0.1842847764492035
71,28.331619262695312,0.859249472618103,0.20096442103385925
72,25.487220764160156,0.8647025227546692,0.15802472829818726
73,28.80610466003418,0.8898851275444031,0.15749557316303253
74,28.24764633178711,0.8765851855278015,0.16609585285186768
75,28.59770965576172,0.8760168552398682,0.18142715096473694
76,29.057640075683594,0.8950731754302979,0.15932053327560425
77,29.040403366088867,0.8861103653907776,0.16876554489135742
78,29.04536247253418,0.892314612865448,0.1509796530008316
79,28.054672241210938,0.8826193809509277,0.17126548290252686
80,28.814613342285156,0.8963083624839783,0.16297900676727295
81,28.196834564208984,0.8857287764549255,0.1605282723903656
82,28.415958404541016,0.8820236921310425,0.16757571697235107
83,27.906761169433594,0.8801514506340027,0.16514372825622559
84,27.323293685913086,0.8700847029685974,0.16569921374320984
85,27.05604362487793,0.860245943069458,0.18323983252048492
86,27.19837188720703,0.8748039603233337,0.19134461879730225
87,27.509403228759766,0.8695180416107178,0.1885557770729065
88,27.834693908691406,0.8739579319953918,0.20226871967315674
89,26.80525016784668,0.859208345413208,0.18052938580513
90,26.458621978759766,0.8480202555656433,0.18082576990127563
91,26.93648338317871,0.8671984672546387,0.18043291568756104
92,27.0067138671875,0.8457402586936951,0.1770777702331543
93,27.34762191772461,0.8558447360992432,0.1807042956352234
94,27.766855239868164,0.8669587969779968,0.2035345882177353
95,26.93589210510254,0.8327726721763611,0.2047436237335205
96,26.55365753173828,0.8268329501152039,0.21338193118572235
97,26.752727508544922,0.8523322343826294,0.20315489172935486
98,26.815509796142578,0.8607081770896912,0.20241132378578186
99,27.52387237548828,0.8726203441619873,0.20338234305381775
100,28.29981231689453,0.896969735622406,0.1661023199558258
101,28.66194725036621,0.9059241414070129,0.1530953347682953
