camera,psnr,ssim,lpips
136,24.585174560546875,0.5811315774917603,0.42917370796203613
137,24.362224578857422,0.5928747057914734,0.41607341170310974
138,24.135358810424805,0.5693425536155701,0.4337438642978668
139,24.12961769104004,0.5936770439147949,0.42802751064300537
140,25.01043128967285,0.5949132442474365,0.4298502802848816
141,25.42593002319336,0.5873690843582153,0.44522273540496826
142,24.795608520507812,0.5519691705703735,0.46605509519577026
143,24.290334701538086,0.5477802753448486,0.45877712965011597
144,24.10076904296875,0.5634167790412903,0.44924354553222656
145,22.933563232421875,0.5498373508453369,0.45290321111679077
146,23.71721649169922,0.5690603256225586,0.4416440725326538
147,23.935649871826172,0.5667293667793274,0.4439820647239685
148,24.102876663208008,0.5763584971427917,0.4339908957481384
149,24.117774963378906,0.5581231713294983,0.45066484808921814
150,24.20096206665039,0.5666317939758301,0.4491007328033447
151,23.824007034301758,0.5607661008834839,0.4524226784706116
152,24.243614196777344,0.5737938284873962,0.4468343257904053
153,23.693756103515625,0.5596160888671875,0.4458938539028168
154,24.344070434570312,0.5774685740470886,0.44249051809310913
155,24.372562408447266,0.5697050094604492,0.4497760832309723
156,25.190345764160156,0.602023184299469,0.4320642948150635
157,25.455982208251953,0.6079204082489014,0.43193891644477844
158,24.7451229095459,0.5845853090286255,0.4319116175174713
159,24.916650772094727,0.5835937261581421,0.433371365070343
160,24.842893600463867,0.5811817646026611,0.43135398626327515
161,25.243127822875977,0.6117990612983704,0.4148494303226471
162,24.998981475830078,0.5846996903419495,0.43230316042900085
163,25.196109771728516,0.5806282758712769,0.43189942836761475
164,24.685611724853516,0.5656944513320923,0.4346300959587097
165,25.334491729736328,0.6233157515525818,0.4062875509262085
166,25.053922653198242,0.6251711845397949,0.4032089412212372
167,24.140357971191406,0.5711358189582825,0.429776668548584
168,24.112041473388672,0.5739467144012451,0.4312656819820404
169,24.24420166015625,0.5642181038856506,0.4383166432380676
170,25.596920013427734,0.609776496887207,0.41926321387290955
171,24.508556365966797,0.5491378307342529,0.4572570025920868
172,23.720600128173828,0.5343136191368103,0.4649282693862915
173,23.171314239501953,0.5304651260375977,0.4542621970176697
174,23.888463973999023,0.5400245189666748,0.4632536470890045
175,24.182361602783203,0.5720652937889099,0.4391658306121826
176,23.74300765991211,0.5590876936912537,0.4415956437587738
177,22.88531494140625,0.5281335711479187,0.4595656394958496
178,23.970020294189453,0.5690889358520508,0.44757962226867676
179,24.005538940429688,0.5591462254524231,0.4489915370941162
180,25.46719741821289,0.6299803853034973,0.42563575506210327
181,24.521799087524414,0.5808894634246826,0.4400973618030548
182,24.60197639465332,0.5852760076522827,0.43745869398117065
183,24.835664749145508,0.5935519337654114,0.43265455961227417
184,24.669769287109375,0.6093705892562866,0.4207760989665985
