camera,psnr,ssim,lpips
96,24.446163177490234,0.6101844310760498,0.4139217734336853
97,24.851905822753906,0.6193920373916626,0.4147975742816925
98,24.89971351623535,0.6198614239692688,0.41377341747283936
99,24.83449935913086,0.6136888265609741,0.4145233631134033
100,24.530675888061523,0.6006830930709839,0.4203425943851471
101,24.878061294555664,0.5998746156692505,0.42191368341445923
102,24.534494400024414,0.5891764163970947,0.4208757281303406
103,24.641712188720703,0.6034314632415771,0.4123700261116028
104,24.936248779296875,0.5914814472198486,0.4240473210811615
105,24.73639678955078,0.5836429595947266,0.4274686872959137
106,24.60494041442871,0.5842410326004028,0.4283120632171631
107,24.596757888793945,0.6019585132598877,0.41968274116516113
108,24.077394485473633,0.611792802810669,0.40592706203460693
109,24.14929962158203,0.6071484088897705,0.407151997089386
110,23.669189453125,0.6039565801620483,0.4169995188713074
111,24.706106185913086,0.5949210524559021,0.4249717593193054
112,25.270978927612305,0.6135096549987793,0.4178391993045807
113,25.284496307373047,0.6114223003387451,0.4205346703529358
114,24.87941551208496,0.5947471261024475,0.42838233709335327
115,24.997238159179688,0.6085155606269836,0.4133851230144501
116,24.597795486450195,0.6029289960861206,0.41095206141471863
117,24.756927490234375,0.6178202033042908,0.4096801280975342
118,24.73501968383789,0.6207529306411743,0.40351682901382446
119,24.29496955871582,0.6068689227104187,0.407659113407135
120,23.89840316772461,0.5924475789070129,0.4150409996509552
121,23.754653930664062,0.6072281002998352,0.3997648358345032
122,23.6107234954834,0.5924129486083984,0.42015498876571655
123,23.87088966369629,0.5981470942497253,0.41653165221214294
124,24.585542678833008,0.6119677424430847,0.4152962565422058
125,24.030975341796875,0.5947754979133606,0.4189459979534149
126,24.54088592529297,0.6029750108718872,0.41843244433403015
127,24.836713790893555,0.6063907146453857,0.4198768436908722
128,24.675189971923828,0.5889249444007874,0.43045103549957275
129,25.3096981048584,0.6032993197441101,0.4223208725452423
130,24.605138778686523,0.5915533304214478,0.4195229411125183
131,24.82204246520996,0.5902007222175598,0.4216034710407257
132,25.06885528564453,0.5833083391189575,0.4307709336280823
133,25.334550857543945,0.5893877148628235,0.4257115423679352
134,25.613693237304688,0.6189514994621277,0.4096834361553192
135,25.248395919799805,0.6101943850517273,0.41377997398376465
136,24.99497413635254,0.599438488483429,0.41763442754745483
137,24.571937561035156,0.6104013323783875,0.4034976363182068
138,24.07015609741211,0.5821090936660767,0.42285212874412537
139,24.127273559570312,0.604104220867157,0.41691333055496216
140,25.201005935668945,0.6070991158485413,0.4190395474433899
141,25.521991729736328,0.5990450382232666,0.4333500862121582
142,25.060726165771484,0.5689976811408997,0.45260393619537354
143,24.503705978393555,0.5676562190055847,0.4448773264884949
144,24.193952560424805,0.5879649519920349,0.43225669860839844
145,23.051437377929688,0.5736120343208313,0.43526944518089294
146,23.669143676757812,0.5899360179901123,0.42494282126426697
147,23.96773910522461,0.5882852673530579,0.4258534014225006
148,24.39167022705078,0.6028627753257751,0.4137142300605774
149,24.38457489013672,0.5824710130691528,0.4310573935508728
150,24.498462677001953,0.5875136852264404,0.43086400628089905
151,24.142192840576172,0.581122875213623,0.43448787927627563
152,24.410152435302734,0.5942684412002563,0.42514681816101074
153,24.30168914794922,0.5909172892570496,0.42408591508865356
154,24.85684585571289,0.6026345491409302,0.42438650131225586
155,24.87506866455078,0.5944849848747253,0.4318917691707611
156,25.272462844848633,0.6176367402076721,0.4186268746852875
157,25.32598876953125,0.6214566230773926,0.4181029498577118
158,24.63861656188965,0.6021522283554077,0.41672438383102417
159,24.976224899291992,0.6015334725379944,0.4168577194213867
160,25.000017166137695,0.6002998352050781,0.41658735275268555
161,25.268203735351562,0.6317546367645264,0.39718788862228394
162,25.027698516845703,0.6043441891670227,0.4152119755744934
163,25.35679054260254,0.5983690619468689,0.4186784029006958
164,24.60230827331543,0.5808960199356079,0.4198450446128845
165,24.880979537963867,0.6373796463012695,0.3934808373451233
166,24.82469940185547,0.6412237286567688,0.38764822483062744
167,24.10213279724121,0.5850734710693359,0.41588789224624634
168,23.89905548095703,0.5841673016548157,0.42118000984191895
169,23.979318618774414,0.5731520652770996,0.4283830225467682
170,25.258529663085938,0.6174935102462769,0.4088561236858368
171,24.48164176940918,0.5664433836936951,0.44253483414649963
172,23.882543563842773,0.5557989478111267,0.447049081325531
173,23.49346160888672,0.5588714480400085,0.4358702301979065
174,24.2103214263916,0.5659346580505371,0.4431091547012329
175,24.443790435791016,0.5964308381080627,0.4170286953449249
176,23.981918334960938,0.5827717185020447,0.41930243372917175
177,23.21584701538086,0.5491093993186951,0.4391402304172516
178,24.53641700744629,0.5902050733566284,0.42816272377967834
179,24.13290786743164,0.5791807770729065,0.42633333802223206
180,25.96036148071289,0.6523930430412292,0.40668320655822754
181,24.912315368652344,0.6041073203086853,0.4200088083744049
182,24.739418029785156,0.6045873165130615,0.4204564094543457
183,25.13616943359375,0.6132903695106506,0.4160005450248718
184,24.817487716674805,0.6304323077201843,0.4016769826412201
