camera,psnr,ssim,lpips
0,22.571622848510742,0.7805817127227783,0.2407637983560562
1,22.14868927001953,0.7844539880752563,0.23516610264778137
2,22.151752471923828,0.8184906840324402,0.19701816141605377
3,20.98300552368164,0.7668434977531433,0.22896967828273773
4,17.19997787475586,0.7008925080299377,0.2563278079032898
5,17.335716247558594,0.7256147861480713,0.26446425914764404
6,22.14372444152832,0.8006151914596558,0.2231728732585907
7,21.96394920349121,0.8119201064109802,0.21078002452850342
8,21.57282829284668,0.8042047023773193,0.21035689115524292
9,21.58268928527832,0.8128397464752197,0.1992751955986023
10,21.409320831298828,0.7860093116760254,0.22854377329349518
11,22.125112533569336,0.829087495803833,0.18970265984535217
12,27.688932418823242,0.845278263092041,0.22176216542720795
13,23.522022247314453,0.8312738537788391,0.19154754281044006
14,23.894460678100586,0.8410946726799011,0.1827685832977295
15,23.94646644592285,0.8432174324989319,0.18015792965888977
16,24.146427154541016,0.8603596687316895,0.16227024793624878
17,23.9158992767334,0.8560174703598022,0.16716662049293518
18,24.824678421020508,0.8646908402442932,0.15616479516029358
19,24.829288482666016,0.8681692481040955,0.1567990630865097
20,24.3742733001709,0.8623584508895874,0.1537853479385376
21,25.095504760742188,0.8796643018722534,0.1454223394393921
22,24.385074615478516,0.8638924360275269,0.16075590252876282
23,23.96221351623535,0.8564541935920715,0.16119343042373657
24,23.418624877929688,0.8410195708274841,0.17475764453411102
25,22.751148223876953,0.8296169638633728,0.1858946830034256
26,21.990631103515625,0.8298708200454712,0.18418699502944946
27,20.513771057128906,0.8282864093780518,0.18811190128326416
28,21.573589324951172,0.8445942401885986,0.1718505322933197
29,21.650272369384766,0.8382297158241272,0.18201830983161926
30,22.060497283935547,0.8335427641868591,0.19078373908996582
31,22.74402618408203,0.8429535627365112,0.17846739292144775
32,23.263389587402344,0.8433716297149658,0.1837112307548523
33,23.488933563232422,0.8425136804580688,0.18117782473564148
34,23.3414363861084,0.8508493900299072,0.17078782618045807
35,23.48780059814453,0.8495448231697083,0.17354917526245117
36,24.927387237548828,0.8435888290405273,0.1941298097372055
37,25.293142318725586,0.8424429297447205,0.18919582664966583
38,25.36798858642578,0.8581640124320984,0.17843535542488098
39,25.8872127532959,0.8401147723197937,0.19453543424606323
40,25.10781478881836,0.8376327157020569,0.1974855363368988
41,25.442773818969727,0.836094856262207,0.20435430109500885
42,24.637174606323242,0.8434626460075378,0.19794531166553497
43,23.8270263671875,0.8451835513114929,0.1992104947566986
44,23.32952880859375,0.8255069255828857,0.21268078684806824
45,23.543880462646484,0.8394906520843506,0.20044776797294617
46,25.578954696655273,0.8532440066337585,0.19781354069709778
47,25.777284622192383,0.8512462377548218,0.19476760923862457
48,25.924484252929688,0.7518782615661621,0.2790495753288269
49,27.290802001953125,0.8129212856292725,0.22326773405075073
50,28.042184829711914,0.8701809048652649,0.16217276453971863
51,26.483482360839844,0.8681325316429138,0.16054204106330872
52,25.666418075561523,0.8572105169296265,0.16120955348014832
53,25.767898559570312,0.8621978759765625,0.16287028789520264
54,25.244539260864258,0.8750579953193665,0.15055043995380402
55,25.36522674560547,0.8655154705047607,0.15468142926692963
56,25.617233276367188,0.8652496933937073,0.15781860053539276
57,25.636737823486328,0.8546733856201172,0.16336505115032196
58,26.143905639648438,0.8594173789024353,0.16583117842674255
59,25.546066284179688,0.8675397634506226,0.16210883855819702
60,23.665279388427734,0.8514446020126343,0.17120489478111267
61,23.895360946655273,0.8693018555641174,0.16040943562984467
62,22.65739631652832,0.8473125696182251,0.1741180717945099
63,22.8043155670166,0.8347830176353455,0.18554481863975525
64,21.018125534057617,0.8014161586761475,0.2159317284822464
65,19.88589096069336,0.7695142030715942,0.2358960658311844
66,18.448659896850586,0.7525584697723389,0.2679656744003296
67,25.002147674560547,0.8121786713600159,0.24652297794818878
68,26.829925537109375,0.813309371471405,0.2482912540435791
69,27.182029724121094,0.8192764520645142,0.249813050031662
70,27.63390350341797,0.8463754057884216,0.20506004989147186
71,27.828754425048828,0.8503389358520508,0.21032117307186127
72,22.566791534423828,0.8272725343704224,0.18847976624965668
73,28.563100814819336,0.8838309645652771,0.17098206281661987
74,27.99687957763672,0.8643749356269836,0.1915595382452011
75,27.57627296447754,0.8589153289794922,0.2095976024866104
76,27.472412109375,0.8744507431983948,0.18305973708629608
77,27.78772735595703,0.8642519116401672,0.19899794459342957
78,28.134868621826172,0.8705151081085205,0.18657541275024414
79,27.147296905517578,0.8596465587615967,0.20373916625976562
80,27.563114166259766,0.8719825744628906,0.19602841138839722
81,26.86427116394043,0.8685200810432434,0.18494093418121338
82,27.250032424926758,0.8672701716423035,0.19440224766731262
83,27.085886001586914,0.8659387230873108,0.1873941570520401
84,26.622970581054688,0.8543809056282043,0.19454097747802734
85,26.43174934387207,0.8408402800559998,0.21559329330921173
86,25.60286521911621,0.8486834168434143,0.2222806066274643
87,23.823150634765625,0.8435229659080505,0.2160641849040985
88,24.51096534729004,0.844096839427948,0.2345188856124878
89,24.480913162231445,0.8351924419403076,0.19829097390174866
90,24.754430770874023,0.8179944157600403,0.2058519572019577
91,25.233173370361328,0.8368752002716064,0.2083849161863327
92,26.220382690429688,0.819631814956665,0.20020398497581482
93,26.37172508239746,0.8338515758514404,0.20214317739009857
94,27.065465927124023,0.8422135710716248,0.2318698912858963
95,26.468896865844727,0.8137359023094177,0.2293568253517151
96,25.766876220703125,0.8045217394828796,0.242622971534729
97,26.29765510559082,0.8342414498329163,0.21835529804229736
98,26.6409969329834,0.8444010615348816,0.22512702643871307
99,27.592790603637695,0.8513106107711792,0.22934219241142273
100,28.559329986572266,0.8789764046669006,0.19157373905181885
101,28.83916664123535,0.8853539228439331,0.17643776535987854
102,26.899932861328125,0.8019967079162598,0.27729833126068115
103,28.447067260742188,0.8707888722419739,0.2154662162065506
104,27.912002563476562,0.871910810470581,0.1994083672761917
105,23.582386016845703,0.8264574408531189,0.2440229058265686
106,24.326343536376953,0.7520807385444641,0.23056861758232117
107,25.661657333374023,0.8141237497329712,0.21587011218070984
108,25.96951675415039,0.7935582995414734,0.21071235835552216
109,26.357818603515625,0.8151963949203491,0.21425630152225494
110,26.540172576904297,0.8013433814048767,0.20147475600242615
111,26.651134490966797,0.8149208426475525,0.1994801014661789
112,27.280561447143555,0.8439560532569885,0.19162440299987793
113,26.891576766967773,0.829447865486145,0.20913030207157135
114,25.79137420654297,0.8319435119628906,0.1977899968624115
115,24.827882766723633,0.7635756134986877,0.27574294805526733
116,24.34537124633789,0.7885016798973083,0.28962406516075134
117,25.37963104248047,0.7963013648986816,0.2756042778491974
118,25.445091247558594,0.814257025718689,0.25579220056533813
119,25.734222412109375,0.8235074877738953,0.2445005476474762
120,25.73772621154785,0.8242467641830444,0.24098899960517883
121,25.94256591796875,0.8260341882705688,0.23951373994350433
122,25.967529296875,0.8418834209442139,0.21881984174251556
123,25.575902938842773,0.8207218647003174,0.24465689063072205
124,25.88535499572754,0.8480594158172607,0.2200150042772293
125,27.527385711669922,0.873184084892273,0.18373745679855347
126,27.060564041137695,0.8067677021026611,0.2532476782798767
127,28.095911026000977,0.8512917757034302,0.20024394989013672
128,28.23474884033203,0.8580007553100586,0.19868920743465424
129,28.428913116455078,0.857141375541687,0.19450673460960388
130,27.664012908935547,0.8373273015022278,0.1912367045879364
131,27.244701385498047,0.8320764303207397,0.19611726701259613
132,27.445178985595703,0.8350273370742798,0.19297797977924347
133,27.654613494873047,0.8413598537445068,0.1914280652999878
134,28.106433868408203,0.8594987392425537,0.20627819001674652
135,28.204221725463867,0.8720782399177551,0.16202953457832336
136,28.185510635375977,0.8655145168304443,0.2004757821559906
137,28.089107513427734,0.872603178024292,0.16294154524803162
138,27.739662170410156,0.8594074249267578,0.17573943734169006
139,28.534175872802734,0.8664342164993286,0.19174359738826752
140,28.131534576416016,0.8460678458213806,0.19435839354991913
141,29.40835952758789,0.8698596358299255,0.19345958530902863
142,28.767223358154297,0.8417031764984131,0.20699606835842133
143,28.527446746826172,0.8599972128868103,0.19487914443016052
144,27.488067626953125,0.8224892020225525,0.22666297852993011
145,28.523109436035156,0.8369538187980652,0.24456030130386353
146,27.897319793701172,0.8530935049057007,0.19825872778892517
147,27.401527404785156,0.834747314453125,0.2194860279560089
148,26.53276252746582,0.8321653008460999,0.2122289091348648
149,27.033287048339844,0.8183106184005737,0.24768060445785522
150,27.877111434936523,0.853784441947937,0.19085240364074707
151,28.078107833862305,0.8697217106819153,0.17857787013053894
152,27.27170753479004,0.8586195707321167,0.18621578812599182
153,27.01360321044922,0.8637094497680664,0.17757996916770935
154,26.98579978942871,0.8459123373031616,0.18496331572532654
155,27.086647033691406,0.8602628707885742,0.18471325933933258
156,27.264476776123047,0.8484336137771606,0.2089288830757141
157,27.788299560546875,0.8425978422164917,0.19150352478027344
158,27.793455123901367,0.8437225818634033,0.18990230560302734
159,27.97989845275879,0.8498220443725586,0.17721201479434967
160,27.74783706665039,0.8435717225074768,0.18448154628276825
161,28.057998657226562,0.8498808145523071,0.17512434720993042
162,27.442760467529297,0.8435364365577698,0.1940951943397522
163,27.904964447021484,0.8540701270103455,0.18100237846374512
164,27.894628524780273,0.8572284579277039,0.1831859052181244
165,27.907920837402344,0.8551741242408752,0.18929694592952728
166,28.201923370361328,0.8551639318466187,0.1961911916732788
167,27.79175567626953,0.8511559367179871,0.1965368688106537
168,27.5755672454834,0.844611644744873,0.20045986771583557
169,27.471920013427734,0.8583820462226868,0.19549012184143066
170,26.27474594116211,0.7800442576408386,0.27597880363464355
171,27.252092361450195,0.8437597751617432,0.2020157277584076
172,27.5777645111084,0.8476319313049316,0.1946563720703125
173,28.363811492919922,0.8630496859550476,0.17759403586387634
174,28.724990844726562,0.8658824563026428,0.17871597409248352
175,28.33837127685547,0.8518863320350647,0.19883158802986145
176,28.98525047302246,0.8613107800483704,0.17753905057907104
177,29.197843551635742,0.8653662800788879,0.17973679304122925
178,28.567642211914062,0.8533079028129578,0.17482979595661163
179,27.58072853088379,0.8528253436088562,0.17868050932884216
180,27.762544631958008,0.8524091243743896,0.18088924884796143
181,26.609621047973633,0.8230571746826172,0.2055419683456421
182,26.32394790649414,0.8138734102249146,0.219416081905365
183,26.42523193359375,0.8144503831863403,0.20977988839149475
184,26.399290084838867,0.8069645762443542,0.217117041349411
185,24.26633071899414,0.7453835010528564,0.25451093912124634
186,21.841838836669922,0.6904968619346619,0.27117758989334106
187,21.593887329101562,0.6901485323905945,0.2713913321495056
188,20.425432205200195,0.6504902243614197,0.29971641302108765
189,20.443954467773438,0.6379586458206177,0.3021646738052368
190,19.830968856811523,0.6339906454086304,0.3016524314880371
191,24.29135513305664,0.8512404561042786,0.18715724349021912
192,25.036849975585938,0.8568001985549927,0.1870635747909546
193,25.908706665039062,0.8696027398109436,0.17634013295173645
194,26.370101928710938,0.8711923956871033,0.175755575299263
195,26.71280288696289,0.8830783367156982,0.160506010055542
196,27.082630157470703,0.8629373908042908,0.17337605357170105
197,27.480466842651367,0.8886935710906982,0.1706990748643875
198,27.904766082763672,0.8904061317443848,0.1577795445919037
199,28.013582229614258,0.889201819896698,0.16084378957748413
200,27.597675323486328,0.8748825192451477,0.1705608069896698
201,27.11957550048828,0.8633660674095154,0.17132671177387238
202,26.522809982299805,0.8521944284439087,0.17251116037368774
203,26.134750366210938,0.8718482851982117,0.17732836306095123
204,25.554637908935547,0.8786947727203369,0.16547083854675293
205,25.233688354492188,0.8462396264076233,0.17918643355369568
206,26.000463485717773,0.8768632411956787,0.17716336250305176
207,25.49787712097168,0.8635722398757935,0.18775436282157898
208,25.706378936767578,0.8720806241035461,0.18096613883972168
209,25.870914459228516,0.8606277108192444,0.18503834307193756
210,25.57712173461914,0.8651262521743774,0.18878427147865295
211,25.5394344329834,0.8740113377571106,0.18093329668045044
212,26.58487319946289,0.8202787041664124,0.23296712338924408
213,25.761911392211914,0.8616851568222046,0.1981378197669983
214,27.457534790039062,0.8772479295730591,0.19154292345046997
215,25.70220184326172,0.8487333059310913,0.20204685628414154
216,26.387407302856445,0.7813169360160828,0.2735494375228882
217,29.037668228149414,0.8705446124076843,0.16996586322784424
218,28.921735763549805,0.8942184448242188,0.16960066556930542
219,27.88104248046875,0.8497205376625061,0.18579626083374023
220,29.132596969604492,0.8919330835342407,0.15883438289165497
221,28.538969039916992,0.8938061594963074,0.1549271047115326
222,28.921926498413086,0.8800777792930603,0.15676292777061462
223,29.122844696044922,0.8858769536018372,0.15460017323493958
224,28.358667373657227,0.8858725428581238,0.14570333063602448
225,27.56085205078125,0.877297580242157,0.1504785120487213
226,27.19510269165039,0.8858634829521179,0.17175331711769104
227,26.175922393798828,0.8800567984580994,0.16291502118110657
228,26.021135330200195,0.8726872801780701,0.17695491015911102
229,26.283781051635742,0.8599598407745361,0.1804228127002716
230,26.660518646240234,0.8447440266609192,0.19125184416770935
231,27.456071853637695,0.855609655380249,0.19589588046073914
232,27.96109390258789,0.865657389163971,0.1758616417646408
233,27.35460662841797,0.8685974478721619,0.17520283162593842
234,26.580230712890625,0.8526517152786255,0.18923130631446838
235,25.898117065429688,0.8420409560203552,0.19824455678462982
236,25.489442825317383,0.8549000024795532,0.19448034465312958
237,25.58493423461914,0.8576948046684265,0.20298059284687042
238,25.24858283996582,0.8451897501945496,0.21706807613372803
239,25.028764724731445,0.8338444232940674,0.2258749008178711
240,26.132369995117188,0.8521217703819275,0.193874791264534
241,25.206100463867188,0.8411247134208679,0.1931668519973755
242,25.330059051513672,0.8449437618255615,0.19073624908924103
243,25.969772338867188,0.8456043601036072,0.19259202480316162
244,26.114633560180664,0.8340485692024231,0.19737660884857178
245,27.35744285583496,0.8344878554344177,0.20837876200675964
246,26.96767807006836,0.8222219347953796,0.19993576407432556
247,28.187063217163086,0.833905816078186,0.21581697463989258
248,19.830554962158203,0.7893875241279602,0.254132479429245
249,19.858844757080078,0.8046488761901855,0.2468469887971878
250,21.175792694091797,0.8162743449211121,0.23775982856750488
251,21.171159744262695,0.8164858818054199,0.2385350465774536
252,21.410297393798828,0.8211081027984619,0.23852300643920898
253,22.290441513061523,0.8266612887382507,0.2329046130180359
254,26.722002029418945,0.8652994632720947,0.19797104597091675
255,27.94227409362793,0.880466639995575,0.1797751784324646
256,26.91028594970703,0.8625748753547668,0.1985214352607727
257,27.108577728271484,0.8571290969848633,0.19913262128829956
258,27.047061920166016,0.8627827763557434,0.20311607420444489
259,26.49201202392578,0.8611493706703186,0.20405015349388123
260,26.37799072265625,0.8581059575080872,0.1972549557685852
261,25.643390655517578,0.8401253819465637,0.21966247260570526
262,24.49858856201172,0.7753506898880005,0.27390798926353455
263,24.343111038208008,0.8340571522712708,0.20818886160850525
264,21.474592208862305,0.8200079798698425,0.22528311610221863
265,22.51186752319336,0.8045567274093628,0.2551647424697876
266,25.221860885620117,0.8506730198860168,0.19975292682647705
267,26.739919662475586,0.8633286356925964,0.1963268667459488
268,27.881370544433594,0.8670045733451843,0.19122803211212158
269,27.95896339416504,0.8684113621711731,0.18161222338676453
270,28.183921813964844,0.869895875453949,0.17547385394573212
271,28.02465057373047,0.8554498553276062,0.18498221039772034
272,26.15438461303711,0.7550427317619324,0.3044382333755493
273,25.73523712158203,0.831115186214447,0.2625260055065155
274,23.651737213134766,0.7999648451805115,0.28708717226982117
275,24.183792114257812,0.6807255744934082,0.346303790807724
