camera,psnr,ssim,lpips
154,27.016408920288086,0.8455935716629028,0.1831965148448944
155,27.129480361938477,0.8607591390609741,0.1832164227962494
156,27.279939651489258,0.8523370623588562,0.20137417316436768
157,26.53184700012207,0.8319592475891113,0.18881620466709137
158,27.026567459106445,0.8364503383636475,0.18748804926872253
159,27.916868209838867,0.8536509275436401,0.17279240489006042
160,27.534839630126953,0.8477312922477722,0.18650855123996735
161,27.932151794433594,0.8512452840805054,0.17829930782318115
162,27.366588592529297,0.8458608984947205,0.19480858743190765
163,27.90099334716797,0.8541723489761353,0.17956356704235077
164,27.981632232666016,0.8565702438354492,0.1840781420469284
165,27.666606903076172,0.8473337888717651,0.192051500082016
166,27.785017013549805,0.8420313596725464,0.19796127080917358
167,27.325817108154297,0.8404572606086731,0.1962948590517044
168,27.405521392822266,0.8400915861129761,0.19951000809669495
169,27.431116104125977,0.8608609437942505,0.19213822484016418
170,26.835575103759766,0.7838571071624756,0.2696439027786255
171,27.727670669555664,0.8419142365455627,0.1980975866317749
172,28.303918838500977,0.8469298481941223,0.19014355540275574
173,29.194347381591797,0.8624060153961182,0.17471975088119507
174,29.252031326293945,0.8624411225318909,0.1791193038225174
175,28.82495880126953,0.8463580012321472,0.20200224220752716
176,28.70098114013672,0.8559089303016663,0.1794215887784958
177,28.66621971130371,0.8597052097320557,0.17827974259853363
178,27.93484115600586,0.8477582931518555,0.17760811746120453
179,27.51889419555664,0.8504430651664734,0.17895552515983582
180,27.229528427124023,0.8482206463813782,0.18195003271102905
181,25.90264129638672,0.8172798752784729,0.20261643826961517
182,25.270423889160156,0.804054319858551,0.208762064576149
183,25.466896057128906,0.8092294931411743,0.20360881090164185
184,25.74663543701172,0.8028744459152222,0.21373823285102844
185,24.51368522644043,0.7456195950508118,0.2473001778125763
186,22.92772102355957,0.6968525648117065,0.26618480682373047
187,22.828493118286133,0.7016758918762207,0.2657950520515442
188,21.605777740478516,0.6615784764289856,0.2963055670261383
189,21.424076080322266,0.6508691906929016,0.29753953218460083
190,19.916587829589844,0.6422969102859497,0.30385836958885193
191,25.456350326538086,0.8526577353477478,0.19591283798217773
192,26.043075561523438,0.8549312353134155,0.19674357771873474
193,26.678241729736328,0.8663745522499084,0.18668988347053528
194,26.931987762451172,0.8667778372764587,0.18645891547203064
195,27.12404441833496,0.8793092370033264,0.16954448819160461
196,27.344648361206055,0.8695708513259888,0.1692322939634323
197,27.297496795654297,0.8863354325294495,0.17524825036525726
198,27.911865234375,0.8916813731193542,0.1621098518371582
199,27.685606002807617,0.8845452666282654,0.16276031732559204
200,27.120288848876953,0.8673790693283081,0.17532938718795776
201,26.670501708984375,0.8554530739784241,0.17832860350608826
202,25.756309509277344,0.8417940139770508,0.18125388026237488
203,25.73896598815918,0.8682034015655518,0.17646947503089905
204,25.22679328918457,0.8713522553443909,0.1724923849105835
205,24.93737030029297,0.8381527662277222,0.1888093650341034
206,25.779773712158203,0.8703722953796387,0.18598733842372894
207,25.018203735351562,0.8636982440948486,0.18814301490783691
208,24.78877067565918,0.8650790452957153,0.1890338808298111
209,24.79317855834961,0.8522230386734009,0.19282883405685425
210,24.571063995361328,0.8553779125213623,0.19452548027038574
211,24.471614837646484,0.8605043292045593,0.18755298852920532
212,26.340747833251953,0.8135868310928345,0.2311321496963501
213,25.727333068847656,0.8535348773002625,0.2011159509420395
214,27.583951950073242,0.8700956106185913,0.19229058921337128
215,25.927276611328125,0.8435078263282776,0.20533283054828644
216,26.673147201538086,0.7823185920715332,0.2694990038871765
217,28.362987518310547,0.8600915670394897,0.1696823537349701
218,28.29931640625,0.8853407502174377,0.174515038728714
219,27.688739776611328,0.856744647026062,0.18388918042182922
220,27.99268913269043,0.881255567073822,0.17059993743896484
221,28.061115264892578,0.8875015377998352,0.16373726725578308
222,28.10521125793457,0.8741349577903748,0.1598128378391266
223,28.46856689453125,0.8804779052734375,0.15619929134845734
224,27.661638259887695,0.8779962062835693,0.14953435957431793
225,27.061979293823242,0.8699477314949036,0.15299251675605774
